timestamp,hr_bpm,snr,rmssd_ms_trend,resp_per_min,face_idx,video_ok,voice_db,voice_voiced,voice_pitch_hz,voice_speech_ratio,voice_tempo_per_min,voice_pauses_per_min,voice_avg_pause_sec
2026-06-17T11:57:48,59.7,5.1,,11.9,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:57:49,50.9,3.0,,10.2,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:57:50,53.7,3.7,386.0,17.9,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:57:51,48.0,3.2,412.7,16.0,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:57:51,52.7,3.6,396.8,15.1,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:57:52,52.7,3.6,380.6,15.1,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:57:53,52.7,3.5,408.5,15.0,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:57:54,52.6,3.5,400.1,15.0,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:57:55,52.6,3.5,412.1,15.0,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:57:56,52.6,3.6,392.5,15.0,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:57:56,52.6,3.6,381.4,15.0,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:57:57,52.6,3.6,366.9,15.0,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:57:58,52.6,3.6,371.7,15.0,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:57:59,52.6,3.6,393.2,15.0,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:58:00,52.5,3.6,345.8,15.0,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:58:01,52.5,3.6,333.3,15.0,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:58:01,52.5,3.5,336.5,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:58:02,52.5,3.3,275.3,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:58:03,52.5,3.2,265.0,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:58:04,60.1,3.4,276.6,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:58:05,60.1,3.7,273.0,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:58:05,60.1,5.5,277.9,22.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:58:06,60.1,5.9,277.2,22.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:58:07,60.1,5.6,291.3,15.0,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:58:08,60.1,5.5,269.3,15.0,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:58:09,60.1,5.4,299.4,15.0,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:58:10,60.1,5.3,276.4,15.0,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:58:10,60.1,5.3,292.8,15.0,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:58:11,60.1,4.9,279.5,15.0,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:58:12,60.1,3.8,273.6,15.0,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:58:13,60.1,2.8,269.4,15.0,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:58:14,60.1,2.5,271.9,15.0,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:58:15,60.1,3.3,269.0,15.0,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:58:15,60.1,4.4,257.8,15.0,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:58:16,60.1,4.3,269.8,15.0,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:58:17,60.1,3.2,273.2,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:58:18,60.0,2.5,300.8,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:58:19,60.5,2.9,248.4,7.6,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:58:20,60.5,3.8,226.6,7.6,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:58:20,60.4,3.5,257.0,7.6,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:58:21,90.6,2.5,274.1,7.6,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:58:22,90.6,2.4,274.1,7.6,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:58:23,52.8,2.9,290.4,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:58:24,60.4,4.0,233.9,15.1,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:58:25,60.4,5.0,218.5,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:58:26,60.4,3.8,219.4,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:58:26,52.8,3.6,220.4,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:58:27,52.8,3.6,220.4,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:58:28,52.8,3.6,220.4,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:58:29,,,,,0,0,-180.0,0,,0.000,,0.00,
2026-06-17T11:58:30,,,,,0,0,-180.0,0,,0.000,,0.00,
2026-06-17T11:58:30,,,,,0,0,-180.0,0,,0.000,,0.00,
2026-06-17T11:58:31,,,,,0,0,-180.0,0,,0.000,,0.00,
2026-06-17T11:58:32,,,,,0,0,-180.0,0,,0.000,,0.00,
2026-06-17T11:58:33,,,,,0,0,-180.0,0,,0.000,,0.00,
2026-06-17T11:58:34,,,,,0,0,-180.0,0,,0.000,,0.00,
2026-06-17T11:58:35,,,,,0,0,-180.0,0,,0.000,,0.00,
2026-06-17T11:58:36,,,,,0,0,-180.0,0,,0.000,,0.00,
2026-06-17T11:58:36,,,,,0,0,-180.0,0,,0.000,,0.00,
2026-06-17T11:58:37,,,,,0,0,-180.0,0,,0.000,,0.00,
2026-06-17T11:58:38,,,,,0,0,-180.0,0,,0.000,,0.00,
2026-06-17T11:58:39,,,,,0,0,-180.0,0,,0.000,,0.00,
2026-06-17T11:58:40,,,,,0,0,-180.0,0,,0.000,,0.00,
2026-06-17T11:58:41,,,,,0,0,-180.0,0,,0.000,,0.00,
2026-06-17T11:58:41,,,,,0,0,-180.0,0,,0.000,,0.00,
2026-06-17T11:58:42,,,,,0,0,-180.0,0,,0.000,,0.00,
2026-06-17T11:58:43,,,,,0,0,-180.0,0,,0.000,,0.00,
2026-06-17T11:58:44,,,,,0,0,-180.0,0,,0.000,,0.00,
2026-06-17T11:58:45,,,,,0,0,-180.0,0,,0.000,,0.00,
2026-06-17T11:58:46,,,,,0,0,-180.0,0,,0.000,,0.00,
2026-06-17T11:58:46,,,,,0,0,-180.0,0,,0.000,,0.00,
2026-06-17T11:58:47,,,,,0,0,-180.0,0,,0.000,,0.00,
2026-06-17T11:58:48,144.7,1.9,134.0,7.6,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:58:49,137.1,2.1,140.8,7.6,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:58:50,144.7,1.8,152.6,7.6,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:58:51,144.7,2.2,148.1,7.6,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:58:51,144.6,2.4,155.2,7.6,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:58:52,136.7,2.1,156.8,7.6,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:58:53,113.8,1.7,184.8,7.6,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:58:54,113.7,2.5,215.2,7.6,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:58:55,113.7,1.8,189.3,7.6,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:58:56,113.6,2.5,187.7,7.6,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:58:56,113.6,2.0,274.5,7.6,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:58:57,113.6,2.4,194.7,7.6,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:58:58,113.7,2.1,207.3,7.6,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:58:59,113.7,2.3,207.3,7.6,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:59:00,113.7,2.4,207.3,7.6,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:59:00,113.7,2.0,207.2,7.6,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:59:01,113.7,2.5,213.3,7.6,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:59:02,113.7,1.9,213.3,7.6,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:59:03,113.8,2.3,213.2,7.6,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:59:04,113.8,2.3,213.2,7.6,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:59:05,113.8,2.3,213.2,7.6,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:59:05,,,,,0,0,-180.0,0,,0.000,,0.00,
2026-06-17T11:59:06,,,,,0,0,-180.0,0,,0.000,,0.00,
2026-06-17T11:59:07,,,,,0,0,-180.0,0,,0.000,,0.00,
2026-06-17T11:59:08,,,,,0,0,-180.0,0,,0.000,,0.00,
2026-06-17T11:59:09,,,,,0,0,-180.0,0,,0.000,,0.00,
2026-06-17T11:59:10,,,,,0,0,-180.0,0,,0.000,,0.00,
2026-06-17T11:59:10,,,,,0,0,-180.0,0,,0.000,,0.00,
2026-06-17T11:59:11,,,,,0,0,-180.0,0,,0.000,,0.00,
2026-06-17T11:59:12,,,,,0,0,-180.0,0,,0.000,,0.00,
2026-06-17T11:59:13,,,,,0,0,-180.0,0,,0.000,,0.00,
2026-06-17T11:59:14,,,,,0,0,-180.0,0,,0.000,,0.00,
2026-06-17T11:59:15,,,,,0,0,-180.0,0,,0.000,,0.00,
2026-06-17T11:59:15,,,,,0,0,-180.0,0,,0.000,,0.00,
2026-06-17T11:59:16,69.1,2.5,197.1,7.7,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:59:17,69.1,2.5,155.5,7.7,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:59:18,69.1,2.3,169.2,7.7,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:59:19,69.1,2.4,195.3,7.7,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:59:20,144.3,2.0,239.8,7.6,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:59:20,144.1,1.8,232.6,7.6,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:59:21,144.1,2.2,223.1,7.6,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:59:22,144.3,2.9,262.8,7.6,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:59:23,121.6,1.7,278.5,7.6,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:59:24,52.6,5.4,320.9,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T11:59:24,52.6,4.8,339.3,7.5,0,1,-180.0,0,,0.000,,0.00,
