timestamp,hr_bpm,snr,rmssd_ms_trend,resp_per_min,face_idx,voice_db,voice_pitch_hz,voice_speech_ratio,voice_tempo_per_min,voice_pauses_per_min,voice_avg_pause_sec
2026-06-17T13:28:00,83.9,4.2,,24.0,0,-49.0,108,0.225,93.8,0.00,
2026-06-17T13:28:01,82.6,4.1,,10.3,0,-50.3,108,0.239,91.7,10.19,3.07
2026-06-17T13:28:02,81.7,2.6,301.7,9.1,0,-35.5,115,0.295,89.3,8.93,3.07
2026-06-17T13:28:03,104.3,2.5,302.0,16.0,0,-51.7,115,0.288,79.4,7.94,3.07
2026-06-17T13:28:04,105.7,2.0,265.8,15.1,0,-48.4,115,0.275,78.7,7.16,3.07
2026-06-17T13:28:04,105.6,2.0,291.9,7.5,0,-30.7,115,0.266,85.2,6.56,3.07
2026-06-17T13:28:05,105.6,2.0,279.2,7.5,0,-46.6,115,0.301,84.1,6.01,3.07
2026-06-17T13:28:06,105.5,2.0,284.1,7.5,0,-38.7,116,0.296,83.2,5.55,3.07
2026-06-17T13:28:07,105.5,2.0,265.5,7.5,0,-23.8,116,0.302,92.7,5.15,3.07
2026-06-17T13:28:08,60.2,7.2,278.3,7.5,0,-24.3,116,0.344,91.3,4.81,3.07
2026-06-17T13:28:09,60.2,7.1,283.4,7.5,0,-34.7,117,0.365,90.1,4.51,3.07
2026-06-17T13:28:09,60.2,7.1,257.9,7.5,0,-51.2,119,0.353,89.1,4.24,3.07
2026-06-17T13:28:10,60.2,7.1,251.6,7.5,0,-32.2,119,0.352,88.5,8.05,2.11
