timestamp,hr_bpm,snr,rmssd_ms_trend,resp_per_min,face_idx,voice_db,voice_pitch_hz,voice_speech_ratio,voice_tempo_per_min,voice_pauses_per_min,voice_avg_pause_sec
2026-06-17T13:36:59,60.1,5.6,399.0,7.5,0,-14.4,126,0.467,87.1,10.25,1.52
2026-06-17T13:37:00,60.1,4.9,389.7,7.5,0,-20.1,127,0.480,89.1,9.89,1.52
2026-06-17T13:37:01,60.1,4.7,383.0,7.5,0,-23.3,129,0.490,93.3,9.57,1.52
2026-06-17T13:37:02,60.1,5.2,376.5,7.5,0,-38.6,127,0.477,92.6,9.26,1.52
2026-06-17T13:37:03,60.1,6.4,374.6,7.5,0,-20.8,127,0.469,94.2,8.97,1.52
2026-06-17T13:37:03,60.1,7.5,360.3,7.5,0,-14.6,127,0.466,93.5,8.70,1.52
2026-06-17T13:37:04,60.1,6.9,399.7,7.5,0,-32.6,129,0.462,95.0,8.45,1.52
2026-06-17T13:37:05,60.1,5.9,375.7,7.5,0,-29.1,129,0.456,94.2,8.19,1.52
2026-06-17T13:37:06,60.1,6.1,364.5,7.5,0,-51.1,129,0.445,91.8,7.98,1.52
2026-06-17T13:37:07,60.1,7.4,357.4,7.5,0,-48.3,127,0.446,91.0,9.68,1.42
2026-06-17T13:37:08,60.1,8.0,358.4,7.5,0,-43.4,127,0.444,90.4,9.41,1.42
2026-06-17T13:37:08,60.1,6.9,330.8,15.0,0,-21.4,127,0.437,90.1,11.03,1.39
2026-06-17T13:37:09,60.1,6.0,337.9,7.5,0,-34.9,126,0.438,91.4,10.76,1.39
2026-06-17T13:37:10,60.1,6.5,356.0,7.5,0,-49.7,126,0.436,90.8,10.47,1.39
2026-06-17T13:37:11,60.1,7.7,333.9,7.5,0,-23.3,126,0.442,92.0,10.23,1.39
2026-06-17T13:37:12,60.1,8.7,322.4,7.5,0,-21.2,127,0.445,91.7,10.01,1.39
2026-06-17T13:37:13,60.1,7.8,330.0,7.5,0,-51.3,127,0.438,91.3,9.78,1.39
2026-06-17T13:37:13,60.1,6.3,336.1,7.5,0,-26.6,129,0.434,92.6,9.58,1.39
2026-06-17T13:37:14,60.1,5.6,333.9,7.5,0,-35.4,130,0.436,90.5,9.36,1.39
2026-06-17T13:37:15,60.1,5.8,327.7,15.0,0,-51.1,130,0.426,88.4,9.15,1.39
2026-06-17T13:37:16,60.1,5.1,303.9,7.5,0,-23.6,130,0.420,88.1,10.45,1.48
2026-06-17T13:37:17,60.1,3.5,310.7,7.5,0,-49.7,133,0.419,86.4,10.25,1.48
2026-06-17T13:37:18,52.6,3.3,328.0,7.5,0,-49.5,134,0.421,86.1,10.05,1.48
2026-06-17T13:37:18,52.6,3.7,306.2,7.5,0,-14.6,136,0.423,87.4,9.87,1.48
2026-06-17T13:37:19,52.6,4.3,291.0,7.5,0,-13.7,137,0.430,89.7,9.66,1.48
2026-06-17T13:37:20,45.1,5.2,302.3,7.5,0,-21.4,138,0.431,89.5,9.50,1.48
2026-06-17T13:37:21,45.1,6.1,280.3,7.5,0,-47.7,139,0.433,90.6,9.32,1.48
2026-06-17T13:37:22,52.6,5.4,298.4,7.5,0,-22.8,139,0.432,91.5,9.15,1.48
2026-06-17T13:37:22,52.6,5.2,293.0,7.5,0,-48.1,139,0.427,89.9,8.99,1.48
2026-06-17T13:37:23,52.6,4.8,290.9,7.5,0,-42.3,139,0.434,89.7,8.84,1.48
2026-06-17T13:37:24,45.1,4.6,281.8,7.5,0,-48.8,139,0.437,90.6,8.69,1.48
2026-06-17T13:37:25,45.1,5.2,270.5,7.5,0,-35.9,139,0.431,90.3,8.54,1.48
2026-06-17T13:37:26,52.6,4.6,273.9,7.5,0,-35.6,139,0.424,88.9,8.41,1.48
2026-06-17T13:37:26,52.6,4.7,268.4,7.5,0,-50.4,139,0.422,89.8,9.46,1.47
2026-06-17T13:37:27,60.1,5.1,278.2,7.5,0,-23.7,139,0.424,90.8,9.32,1.47
2026-06-17T13:37:28,60.1,5.6,250.0,7.5,0,-22.4,142,0.426,93.9,9.16,1.47
2026-06-17T13:37:29,60.1,5.3,258.0,15.0,0,-27.5,142,0.421,93.6,9.03,1.47
2026-06-17T13:37:30,60.1,5.6,287.0,7.5,0,-50.6,142,0.414,92.1,8.88,1.47
2026-06-17T13:37:31,60.1,6.7,258.4,7.5,0,-16.0,142,0.413,91.9,9.85,1.51
2026-06-17T13:37:31,60.1,8.1,275.6,7.5,0,-44.1,142,0.419,91.5,9.69,1.51
2026-06-17T13:37:32,60.1,8.4,253.4,7.5,0,-24.9,142,0.421,95.4,9.54,1.51
2026-06-17T13:37:33,60.1,8.7,238.4,7.5,0,-46.7,142,0.416,94.1,9.41,1.51
2026-06-17T13:37:34,60.1,9.3,255.5,7.5,0,-25.9,142,0.418,94.9,10.31,1.47
2026-06-17T13:37:35,60.1,9.5,245.4,7.5,0,-33.0,139,0.416,94.6,10.17,1.47
2026-06-17T13:37:36,60.1,8.9,218.7,7.5,0,-49.2,139,0.410,93.1,10.02,1.47
2026-06-17T13:37:36,60.1,8.0,253.2,7.5,0,-16.6,138,0.413,94.1,11.01,1.50
2026-06-17T13:37:37,60.1,7.8,255.3,7.5,0,-40.3,138,0.409,95.1,11.01,1.50
2026-06-17T13:37:38,60.1,8.2,253.6,7.5,0,-23.8,138,0.411,97.1,10.01,1.50
2026-06-17T13:37:39,60.1,8.4,246.3,7.5,0,-21.6,136,0.424,97.1,10.01,1.50
2026-06-17T13:37:40,60.1,8.2,240.9,7.5,0,-42.6,134,0.422,99.1,10.01,1.50
2026-06-17T13:37:41,60.1,7.9,283.8,7.5,0,-40.2,134,0.411,98.1,10.01,1.50
2026-06-17T13:37:41,60.1,8.0,271.0,7.5,0,-24.2,132,0.403,98.1,11.01,1.45
2026-06-17T13:37:42,60.1,8.6,312.3,7.5,0,-45.7,132,0.406,98.1,11.01,1.45
2026-06-17T13:37:43,60.1,9.5,293.3,7.5,0,-41.6,132,0.402,97.1,11.01,1.45
2026-06-17T13:37:44,60.1,10.3,299.0,7.5,0,-25.8,130,0.395,96.1,11.01,1.45
2026-06-17T13:37:45,60.1,10.6,295.5,7.5,0,-30.9,130,0.384,93.0,11.01,1.45
2026-06-17T13:37:46,60.1,10.6,302.9,7.5,0,-51.2,130,0.384,93.0,10.01,1.49
2026-06-17T13:37:46,60.1,10.2,306.6,7.5,0,-43.2,130,0.378,93.0,11.01,1.56
2026-06-17T13:37:47,60.1,9.7,346.7,7.5,0,-49.6,130,0.372,92.0,11.01,1.56
2026-06-17T13:37:48,60.1,9.5,330.4,7.5,0,-17.4,131,0.369,94.1,11.01,1.56
2026-06-17T13:37:49,60.1,9.9,325.2,7.5,0,-39.0,132,0.370,92.0,11.01,1.56
2026-06-17T13:37:50,60.1,10.3,349.9,7.5,0,-38.9,131,0.370,93.0,11.01,1.56
2026-06-17T13:37:51,60.1,9.7,345.6,7.5,0,-52.9,131,0.362,93.0,11.01,1.56
2026-06-17T13:37:51,60.1,8.7,346.7,7.5,0,-48.8,131,0.356,92.0,12.01,1.51
2026-06-17T13:37:52,60.1,8.0,364.0,7.5,0,-48.8,131,0.353,91.0,12.01,1.51
2026-06-17T13:37:53,60.1,7.8,348.6,7.5,0,-49.7,131,0.352,93.0,12.01,1.51
2026-06-17T13:37:54,60.1,7.6,349.6,7.5,0,-31.5,131,0.352,92.0,12.01,1.49
2026-06-17T13:37:55,60.1,6.8,345.0,7.5,0,-22.6,127,0.367,92.0,12.01,1.41
2026-06-17T13:37:56,60.1,6.1,351.6,7.5,0,-51.1,124,0.369,92.0,11.01,1.44
2026-06-17T13:37:56,60.1,5.8,350.1,7.5,0,-25.6,124,0.365,90.0,12.01,1.44
2026-06-17T13:37:57,60.1,5.9,340.7,15.0,0,-22.8,123,0.369,90.0,12.01,1.44
2026-06-17T13:37:58,60.1,5.9,352.7,7.5,0,-41.2,123,0.372,90.0,11.01,1.47
2026-06-17T13:37:59,60.1,5.6,386.9,7.5,0,-51.8,123,0.374,90.0,11.01,1.47
2026-06-17T13:38:00,60.1,5.6,375.3,7.5,0,-51.8,123,0.360,89.0,11.01,1.47
2026-06-17T13:38:00,60.1,6.1,389.8,15.0,0,-39.4,124,0.351,87.0,12.01,1.51
2026-06-17T13:38:01,60.1,6.6,391.7,15.0,0,-51.5,124,0.348,86.0,12.01,1.51
2026-06-17T13:38:02,60.1,6.8,393.5,15.0,0,-50.8,124,0.346,85.0,12.01,1.51
2026-06-17T13:38:03,60.1,6.8,393.5,15.0,0,-51.0,124,0.340,84.0,12.01,1.51
2026-06-17T13:38:04,60.1,7.6,400.6,15.0,0,-50.7,124,0.343,83.0,13.01,1.53
2026-06-17T13:38:05,60.1,8.3,383.6,15.0,0,-17.9,125,0.344,85.0,13.01,1.53
2026-06-17T13:38:05,60.1,7.2,384.3,7.5,0,-52.4,125,0.343,85.0,12.01,1.57
2026-06-17T13:38:06,60.1,6.3,378.6,7.5,0,-51.4,125,0.339,84.0,12.01,1.57
2026-06-17T13:38:07,60.1,5.9,426.4,7.5,0,-29.4,124,0.331,84.0,13.01,1.61
2026-06-17T13:38:08,60.1,6.3,399.9,7.5,0,-50.3,124,0.337,84.0,12.01,1.65
2026-06-17T13:38:09,60.1,6.9,392.8,7.5,0,-43.6,125,0.335,84.0,13.01,1.61
2026-06-17T13:38:10,60.1,6.5,359.3,7.5,0,-52.2,125,0.326,81.0,13.01,1.61
2026-06-17T13:38:10,60.1,5.7,352.2,7.5,0,-52.1,125,0.323,80.0,13.01,1.61
2026-06-17T13:38:11,60.1,5.6,339.9,7.5,0,-46.2,126,0.324,80.0,14.01,1.62
2026-06-17T13:38:12,60.1,6.0,340.2,7.5,0,-17.8,126,0.322,80.0,14.01,1.62
2026-06-17T13:38:13,60.1,6.4,332.3,7.5,0,-51.6,125,0.323,79.0,14.01,1.62
2026-06-17T13:38:14,60.1,5.7,297.4,7.5,0,-50.8,125,0.317,79.0,15.01,1.59
2026-06-17T13:38:15,60.1,5.2,299.1,7.5,0,-49.9,125,0.316,79.0,15.01,1.53
2026-06-17T13:38:15,60.1,5.1,313.4,7.5,0,-18.0,124,0.326,81.0,15.01,1.54
2026-06-17T13:38:16,60.1,5.2,333.0,7.5,0,-27.4,125,0.331,82.0,15.01,1.54
2026-06-17T13:38:17,67.7,5.1,285.9,7.5,0,-51.4,125,0.331,81.0,15.01,1.54
2026-06-17T13:38:18,67.7,5.4,293.7,7.5,0,-52.9,125,0.324,80.0,15.01,1.54
2026-06-17T13:38:19,60.1,5.7,279.4,7.5,0,-7.1,126,0.329,79.0,16.01,1.53
2026-06-17T13:38:19,60.1,6.7,253.7,7.5,0,-10.9,127,0.331,77.0,16.01,1.53
2026-06-17T13:38:20,60.1,7.0,298.6,7.5,0,-22.5,129,0.339,76.0,16.01,1.53
2026-06-17T13:38:21,60.1,7.0,252.6,7.5,0,-54.8,131,0.343,75.0,16.01,1.53
2026-06-17T13:38:22,60.1,7.2,265.7,7.5,0,-54.8,131,0.336,74.0,16.01,1.53
2026-06-17T13:38:23,60.1,7.3,261.7,7.5,0,-32.3,154,0.342,75.0,17.01,1.51
2026-06-17T13:38:23,60.1,6.9,264.4,7.5,0,-23.5,154,0.336,75.0,17.01,1.51
2026-06-17T13:38:24,60.1,6.1,233.6,7.5,0,-24.4,157,0.337,74.0,17.01,1.50
2026-06-17T13:38:25,67.7,5.3,244.5,7.5,0,-49.5,157,0.343,75.0,16.01,1.51
2026-06-17T13:38:26,60.1,4.9,239.8,7.5,0,-42.9,157,0.343,75.0,17.01,1.48
2026-06-17T13:38:27,60.1,4.9,225.0,7.5,0,-30.3,165,0.354,74.0,17.01,1.48
2026-06-17T13:38:28,60.1,4.3,265.7,15.0,0,-17.0,165,0.358,72.0,17.01,1.48
2026-06-17T13:38:28,67.7,4.2,261.1,7.5,0,-31.8,155,0.364,70.0,17.01,1.48
2026-06-17T13:38:29,60.1,4.4,235.5,15.0,0,-24.5,153,0.374,72.0,17.01,1.44
2026-06-17T13:38:30,60.1,4.9,241.5,15.0,0,-36.0,153,0.376,73.0,16.01,1.46
2026-06-17T13:38:31,60.1,4.6,251.4,15.0,0,-44.4,160,0.372,73.0,16.01,1.46
2026-06-17T13:38:32,60.1,4.2,231.4,15.0,0,-47.0,160,0.364,69.0,16.01,1.46
2026-06-17T13:38:33,60.1,3.8,221.9,15.0,0,-8.5,160,0.363,69.0,16.01,1.49
2026-06-17T13:38:33,60.1,3.7,226.0,15.0,0,-51.4,160,0.365,68.0,16.01,1.49
2026-06-17T13:38:34,60.1,3.9,225.0,15.0,0,-8.0,165,0.359,67.0,17.01,1.47
2026-06-17T13:38:35,60.1,4.1,220.2,15.0,0,-7.7,166,0.372,67.0,17.01,1.42
2026-06-17T13:38:36,60.1,4.0,210.7,15.0,0,-44.7,166,0.374,67.0,16.01,1.45
2026-06-17T13:38:37,60.1,3.8,209.5,15.0,0,-48.9,166,0.365,65.0,16.01,1.45
2026-06-17T13:38:38,60.1,3.8,260.1,15.0,0,-50.1,166,0.358,63.0,16.01,1.45
2026-06-17T13:38:38,60.1,4.0,241.8,15.0,0,-49.5,166,0.351,62.0,16.01,1.45
2026-06-17T13:38:39,60.1,4.0,245.5,15.0,0,-48.9,166,0.343,62.0,17.01,1.55
2026-06-17T13:38:40,60.1,4.0,302.5,15.0,0,-48.8,166,0.337,60.0,16.01,1.59
2026-06-17T13:38:41,67.7,3.9,305.9,15.0,0,-50.5,166,0.336,59.0,16.01,1.59
2026-06-17T13:38:42,67.7,4.4,318.9,7.5,0,-52.2,166,0.334,59.0,17.01,1.63
2026-06-17T13:38:43,67.7,4.9,310.8,7.5,0,-50.4,166,0.333,57.0,17.01,1.63
2026-06-17T13:38:43,67.7,5.6,314.6,7.5,0,-19.5,166,0.343,59.0,18.01,1.62
2026-06-17T13:38:44,67.7,6.2,294.7,7.5,0,-36.4,166,0.352,58.0,18.01,1.60
2026-06-17T13:38:45,67.7,5.8,319.8,7.5,0,-50.5,161,0.358,59.0,18.01,1.55
2026-06-17T13:38:46,67.7,5.7,318.9,7.5,0,-13.1,161,0.363,62.0,17.01,1.58
2026-06-17T13:38:47,67.7,6.2,307.9,7.5,0,-51.7,161,0.360,60.0,17.01,1.58
2026-06-17T13:38:48,67.7,7.1,300.1,7.5,0,-50.9,161,0.353,58.0,17.01,1.58
2026-06-17T13:38:48,67.7,7.8,309.8,7.5,0,-53.9,161,0.339,58.0,17.01,1.58
2026-06-17T13:38:49,67.7,7.3,312.5,7.5,0,-51.9,161,0.331,57.0,17.01,1.58
2026-06-17T13:38:50,67.7,6.7,308.4,7.5,0,-51.2,161,0.328,56.0,16.01,1.62
2026-06-17T13:38:51,67.7,6.1,303.5,7.5,0,-50.7,167,0.329,56.0,17.01,1.80
2026-06-17T13:38:52,67.7,5.7,289.3,7.5,0,-9.1,167,0.322,56.0,18.01,1.75
2026-06-17T13:38:53,67.7,4.9,321.4,7.5,0,-49.2,172,0.329,55.0,18.01,1.75
2026-06-17T13:38:53,67.7,3.9,296.4,15.0,0,-23.5,178,0.336,56.0,18.01,1.75
2026-06-17T13:38:54,67.7,3.4,261.0,15.0,0,-37.1,181,0.334,56.0,18.01,1.75
2026-06-17T13:38:55,67.7,3.8,245.3,15.0,0,-51.0,181,0.328,57.0,18.01,1.74
