timestamp,hr_bpm,snr,rmssd_ms_trend,resp_per_min,face_idx,voice_db,voice_pitch_hz,voice_speech_ratio,voice_tempo_per_min,voice_pauses_per_min,voice_avg_pause_sec
2026-06-17T13:40:05,45.1,0.0,,7.5,0,-180.0,128,0.038,4.0,2.00,1.54
2026-06-17T13:40:06,45.1,0.0,,7.5,0,-180.0,128,0.038,4.0,1.00,1.66
2026-06-17T13:40:07,45.1,0.0,,7.5,0,-180.0,128,0.034,3.0,1.00,1.66
2026-06-17T13:40:08,45.1,0.0,,7.5,0,-180.0,128,0.027,1.0,1.00,1.66
2026-06-17T13:40:09,45.1,0.0,,7.5,0,-180.0,128,0.013,1.0,1.00,1.66
2026-06-17T13:40:09,45.1,0.0,,7.5,0,-180.0,128,0.002,1.0,1.00,1.54
2026-06-17T13:40:10,45.1,0.0,,7.5,0,-180.0,128,0.002,1.0,0.00,
2026-06-17T13:40:11,45.1,0.0,,7.5,0,-180.0,128,0.000,,0.00,
2026-06-17T13:40:12,45.1,0.0,,7.5,0,-180.0,128,0.000,,0.00,
2026-06-17T13:40:13,45.1,0.0,,7.5,0,-180.0,128,0.000,,0.00,
2026-06-17T13:40:14,45.1,0.0,,7.5,0,-180.0,128,0.000,,0.00,
2026-06-17T13:40:14,45.1,0.0,,7.5,0,-180.0,128,0.000,,0.00,
2026-06-17T13:40:15,45.1,0.0,,7.5,0,-180.0,128,0.000,,0.00,
2026-06-17T13:40:16,45.1,0.0,,7.5,0,-180.0,128,0.000,,0.00,
2026-06-17T13:40:17,45.1,0.0,,7.5,0,-180.0,128,0.000,,0.00,
2026-06-17T13:40:18,45.1,0.0,,7.5,0,-180.0,128,0.000,,0.00,
2026-06-17T13:40:18,45.1,0.0,,7.5,0,-180.0,128,0.000,,0.00,
2026-06-17T13:40:19,45.1,0.0,,7.5,0,-180.0,128,0.000,,0.00,
2026-06-17T13:40:20,45.1,0.0,,7.5,0,-180.0,128,0.000,,0.00,
2026-06-17T13:40:21,45.1,0.0,,7.5,0,-180.0,128,0.000,,0.00,
2026-06-17T13:40:22,45.1,0.0,,7.5,0,-180.0,128,0.000,,0.00,
2026-06-17T13:40:23,45.1,0.0,,7.5,0,-180.0,128,0.000,,0.00,
2026-06-17T13:40:23,45.1,0.0,,7.5,0,-180.0,128,0.000,,0.00,
2026-06-17T13:40:24,45.1,0.0,,7.5,0,-180.0,128,0.000,,0.00,
2026-06-17T13:40:25,45.1,0.0,,7.5,0,-180.0,128,0.000,,0.00,
2026-06-17T13:40:26,45.1,0.0,,7.5,0,-180.0,128,0.000,,0.00,
2026-06-17T13:40:27,45.1,0.0,,7.5,0,-180.0,128,0.000,,0.00,
2026-06-17T13:40:28,45.1,0.0,,7.5,0,-180.0,128,0.000,,0.00,
2026-06-17T13:40:28,45.1,0.0,229.5,7.5,0,-180.0,128,0.000,,0.00,
2026-06-17T13:40:29,45.1,0.0,193.9,7.5,0,-180.0,128,0.000,,0.00,
2026-06-17T13:40:30,45.1,0.0,192.0,7.5,0,-180.0,128,0.000,,0.00,
2026-06-17T13:40:31,45.1,0.0,192.0,7.5,0,-180.0,128,0.000,,0.00,
2026-06-17T13:40:32,52.6,0.0,310.4,7.5,0,-180.0,128,0.000,,0.00,
2026-06-17T13:40:33,60.1,0.0,310.4,7.5,0,-180.0,128,0.000,,0.00,
2026-06-17T13:40:33,60.1,0.0,309.6,15.0,0,-180.0,128,0.000,,0.00,
2026-06-17T13:40:34,60.1,0.0,309.6,15.0,0,-180.0,128,0.000,,0.00,
2026-06-17T13:40:35,60.1,0.0,308.8,7.5,0,-180.0,128,0.000,,0.00,
2026-06-17T13:40:36,60.1,0.0,327.5,7.5,0,-180.0,128,0.000,,0.00,
2026-06-17T13:40:37,60.1,0.0,308.8,7.5,0,-180.0,128,0.000,,0.00,
2026-06-17T13:40:37,60.1,0.0,327.5,7.5,0,-180.0,128,0.000,,0.00,
2026-06-17T13:40:38,60.1,0.0,308.8,7.5,0,-180.0,128,0.000,,0.00,
2026-06-17T13:40:39,60.1,0.0,308.8,7.5,0,-180.0,128,0.000,,0.00,
2026-06-17T13:40:40,45.1,0.0,415.8,7.5,0,-180.0,128,0.000,,0.00,
2026-06-17T13:40:41,45.1,7.9,319.0,7.5,0,-180.0,128,0.000,,0.00,
2026-06-17T13:40:41,45.1,14.2,397.8,15.0,0,-180.0,128,0.000,,0.00,
