timestamp,hr_bpm,snr,rmssd_ms_trend,resp_per_min,face_idx,video_ok,voice_db,voice_voiced,voice_pitch_hz,voice_speech_ratio,voice_tempo_per_min,voice_pauses_per_min,voice_avg_pause_sec
2026-06-17T12:21:08,47.9,4.5,,12.0,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T12:21:09,51.6,6.2,,10.3,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T12:21:10,45.3,5.7,315.4,9.1,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T12:21:11,48.5,5.3,288.7,8.1,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T12:21:12,45.3,5.0,286.7,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T12:21:12,45.2,5.0,284.9,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T12:21:13,45.2,5.1,275.6,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T12:21:14,45.2,5.1,349.4,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T12:21:15,45.2,5.0,337.3,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T12:21:16,52.7,3.4,309.4,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T12:21:17,52.7,3.4,269.1,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T12:21:17,52.6,3.4,297.3,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T12:21:18,52.6,3.4,292.0,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T12:21:19,52.6,3.4,284.7,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T12:21:20,52.6,3.1,275.6,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T12:21:21,52.6,3.2,271.4,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T12:21:22,52.6,3.1,265.0,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T12:21:22,52.6,3.3,278.8,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T12:21:23,52.6,4.1,274.2,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T12:21:24,52.6,3.5,270.5,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T12:21:25,52.6,2.1,270.5,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T12:21:26,52.6,1.5,287.7,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T12:21:27,52.6,1.4,277.3,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T12:21:27,52.6,1.4,272.0,15.0,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T12:21:28,52.6,1.5,277.8,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T12:21:29,52.6,1.5,235.6,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T12:21:30,52.6,1.3,199.0,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T12:21:31,52.6,1.2,203.2,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T12:21:32,52.6,1.2,197.8,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T12:21:32,52.6,1.3,202.6,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T12:21:33,142.8,1.3,206.8,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T12:21:34,135.3,1.3,202.7,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T12:21:35,135.3,1.3,195.3,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T12:21:36,135.3,1.2,236.1,15.0,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T12:21:36,60.1,1.2,214.8,15.0,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T12:21:37,52.6,1.2,228.9,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T12:21:38,45.1,2.3,183.3,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T12:21:39,45.1,0.0,283.6,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T12:21:40,45.1,0.0,194.0,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T12:21:41,45.1,0.0,192.1,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T12:21:41,45.1,0.0,192.1,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T12:21:42,52.6,0.0,310.6,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T12:21:43,60.1,0.0,269.0,15.0,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T12:21:44,52.6,0.0,337.2,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T12:21:45,52.6,0.0,359.0,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T12:21:46,45.1,0.0,332.8,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T12:21:46,52.6,0.0,371.8,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T12:21:47,52.6,0.0,407.6,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T12:21:48,82.6,0.0,422.6,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T12:21:49,105.2,0.0,422.6,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T12:21:50,105.2,0.0,439.8,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T12:21:51,105.2,0.0,488.0,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T12:21:51,105.2,0.0,446.5,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T12:21:52,105.2,0.0,514.4,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T12:21:53,45.1,0.2,510.4,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T12:21:54,45.1,1.7,480.5,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T12:21:55,60.1,3.5,480.5,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T12:21:56,67.7,4.4,448.2,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T12:21:56,67.7,4.8,464.2,15.0,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T12:21:57,60.1,4.2,418.5,15.0,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T12:21:58,45.1,7.1,418.5,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T12:21:59,52.6,2.6,417.3,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T12:22:00,75.2,2.3,482.5,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T12:22:01,75.2,2.2,467.7,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T12:22:01,75.2,2.2,461.4,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T12:22:02,75.2,2.1,431.6,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T12:22:03,75.2,2.1,461.9,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T12:22:04,75.2,2.2,433.3,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T12:22:05,75.2,2.2,413.8,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T12:22:06,75.2,2.2,433.3,15.0,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T12:22:06,75.2,2.1,419.2,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T12:22:07,75.2,2.2,404.7,7.5,0,1,-180.0,0,,0.000,,0.00,
2026-06-17T12:22:08,75.2,2.2,364.6,7.5,0,1,-180.0,0,,0.000,,0.00,
