pause_start,pause_end,duration_sec
2026-06-17T12:27:48,2026-06-17T12:29:30,101.43
2026-06-17T12:29:31,2026-06-17T12:29:34,2.45
2026-06-17T12:29:35,2026-06-17T12:29:36,1.60
2026-06-17T12:29:42,2026-06-17T12:29:48,5.86
2026-06-17T12:29:53,2026-06-17T12:29:54,1.60
