timestamp,hr_bpm,snr,rmssd_ms_trend,resp_per_min,face_idx,voice_db,voice_voiced,voice_pitch_hz,voice_speech_ratio,voice_tempo_per_min,voice_pauses_per_min,voice_avg_pause_sec
2026-06-17T11:43:59,67.9,5.5,231.9,15.1,0,-180.0,0,,0.004,1.0,1.00,57.09
2026-06-17T11:44:00,67.9,5.5,231.9,15.1,0,-180.0,0,,0.004,1.0,1.00,56.32
2026-06-17T11:44:01,67.9,5.5,231.9,15.1,0,-180.0,0,,0.004,1.0,1.00,55.49
2026-06-17T11:44:01,67.9,5.5,231.9,15.1,0,-180.0,0,,0.004,1.0,1.00,54.66
2026-06-17T11:44:02,67.9,5.5,231.9,15.1,0,-180.0,0,,0.004,1.0,1.00,53.76
2026-06-17T11:44:03,67.9,5.5,231.9,15.1,0,-180.0,0,,0.004,1.0,1.00,52.93
2026-06-17T11:44:04,67.9,5.5,231.9,15.1,0,-180.0,0,,0.004,1.0,1.00,52.10
2026-06-17T11:44:05,67.9,5.5,231.9,15.1,0,-180.0,0,,0.004,1.0,1.00,51.26
2026-06-17T11:44:06,67.9,5.5,231.9,15.1,0,-180.0,0,,0.004,1.0,1.00,50.43
2026-06-17T11:44:06,67.9,5.5,231.9,15.1,0,-180.0,0,,0.004,1.0,1.00,49.66
2026-06-17T11:44:07,67.9,5.5,231.9,15.1,0,-180.0,0,,0.004,1.0,1.00,48.83
2026-06-17T11:44:08,67.9,5.5,231.9,15.1,0,-180.0,0,,0.004,1.0,1.00,48.00
2026-06-17T11:44:09,67.9,5.5,231.9,15.1,0,-180.0,0,,0.004,1.0,1.00,47.17
2026-06-17T11:44:10,67.9,5.5,231.9,15.1,0,-180.0,0,,0.004,1.0,1.00,46.27
2026-06-17T11:44:11,67.9,5.5,231.9,15.1,0,-180.0,0,,0.004,1.0,1.00,45.50
2026-06-17T11:44:11,67.9,5.5,231.9,15.1,0,-180.0,0,,0.004,1.0,1.00,44.67
2026-06-17T11:44:12,67.9,5.5,231.9,15.1,0,-180.0,0,,0.004,1.0,1.00,43.84
2026-06-17T11:44:13,67.9,5.5,231.9,15.1,0,-180.0,0,,0.004,1.0,1.00,43.01
2026-06-17T11:44:14,67.9,5.5,231.9,15.1,0,-180.0,0,,0.004,1.0,1.00,42.24
2026-06-17T11:44:15,67.9,5.5,231.9,15.1,0,-180.0,0,,0.004,1.0,1.00,41.34
2026-06-17T11:44:16,67.9,5.5,231.9,15.1,0,-180.0,0,,0.004,1.0,1.00,40.51
2026-06-17T11:44:16,67.9,5.5,231.9,15.1,0,-180.0,0,,0.004,1.0,1.00,39.68
2026-06-17T11:44:17,67.9,5.5,231.9,15.1,0,-180.0,0,,0.004,1.0,1.00,38.91
2026-06-17T11:44:18,67.9,5.5,231.9,15.1,0,-180.0,0,,0.004,1.0,1.00,38.02
2026-06-17T11:44:19,67.9,5.5,231.9,15.1,0,-180.0,0,,0.004,1.0,1.00,37.18
2026-06-17T11:44:20,67.9,5.5,231.9,15.1,0,-180.0,0,,0.004,1.0,1.00,36.35
2026-06-17T11:44:20,67.9,5.5,231.9,15.1,0,-180.0,0,,0.004,1.0,1.00,35.52
2026-06-17T11:44:21,67.9,5.5,231.9,15.1,0,-180.0,0,,0.004,1.0,1.00,34.75
2026-06-17T11:44:22,67.9,5.5,231.9,15.1,0,-180.0,0,,0.004,1.0,1.00,33.92
2026-06-17T11:44:23,67.9,5.5,231.9,15.1,0,-180.0,0,,0.004,1.0,1.00,33.09
2026-06-17T11:44:24,67.9,5.5,231.9,15.1,0,-180.0,0,,0.004,1.0,1.00,32.19
2026-06-17T11:44:25,67.9,5.5,231.9,15.1,0,-180.0,0,,0.004,1.0,1.00,31.42
2026-06-17T11:44:25,67.9,5.5,231.9,15.1,0,-180.0,0,,0.004,1.0,1.00,30.59
2026-06-17T11:44:26,67.9,5.5,231.9,15.1,0,-180.0,0,,0.004,1.0,1.00,29.82
2026-06-17T11:44:27,67.9,5.5,231.9,15.1,0,-180.0,0,,0.004,1.0,1.00,28.93
2026-06-17T11:44:28,67.9,5.5,231.9,15.1,0,-180.0,0,,0.004,1.0,1.00,28.16
2026-06-17T11:44:29,67.9,5.5,231.9,15.1,0,-180.0,0,,0.004,1.0,1.00,27.33
2026-06-17T11:44:30,67.9,5.5,231.9,15.1,0,-180.0,0,,0.004,1.0,1.00,26.56
2026-06-17T11:44:30,67.9,5.5,231.9,15.1,0,-180.0,0,,0.004,1.0,1.00,25.73
2026-06-17T11:44:31,67.9,5.5,231.9,15.1,0,-180.0,0,,0.004,1.0,1.00,24.90
2026-06-17T11:44:32,67.9,5.5,231.9,15.1,0,-180.0,0,,0.004,1.0,1.00,24.06
2026-06-17T11:44:33,67.9,5.5,231.9,15.1,0,-180.0,0,,0.004,1.0,1.00,23.17
2026-06-17T11:44:34,67.9,5.5,231.9,15.1,0,-180.0,0,,0.004,1.0,1.00,22.40
2026-06-17T11:44:35,67.9,5.5,231.9,15.1,0,-180.0,0,,0.004,1.0,1.00,21.50
2026-06-17T11:44:35,67.9,5.5,231.9,15.1,0,-180.0,0,,0.004,1.0,1.00,20.74
2026-06-17T11:44:36,67.9,5.5,231.9,15.1,0,-180.0,0,,0.004,1.0,1.00,19.84
2026-06-17T11:44:37,67.9,5.5,231.9,15.1,0,-180.0,0,,0.004,1.0,1.00,19.01
2026-06-17T11:44:38,67.9,5.5,231.9,15.1,0,-180.0,0,,0.004,1.0,1.00,18.11
2026-06-17T11:44:39,67.9,5.5,231.9,15.1,0,-180.0,0,,0.004,1.0,1.00,17.34
2026-06-17T11:44:40,67.9,5.5,231.9,15.1,0,-180.0,0,,0.004,1.0,1.00,16.51
2026-06-17T11:44:40,67.9,5.5,231.9,15.1,0,-180.0,0,,0.004,1.0,1.00,15.74
2026-06-17T11:44:41,67.9,5.5,231.9,15.1,0,-180.0,0,,0.004,1.0,1.00,14.85
2026-06-17T11:44:42,67.9,5.5,231.9,15.1,0,-180.0,0,,0.004,1.0,1.00,14.08
2026-06-17T11:44:43,67.9,5.5,231.9,15.1,0,-180.0,0,,0.004,1.0,1.00,13.25
2026-06-17T11:44:44,67.9,5.5,231.9,15.1,0,-180.0,0,,0.004,1.0,1.00,12.42
2026-06-17T11:44:44,67.9,5.5,231.9,15.1,0,-180.0,0,,0.004,1.0,1.00,11.65
2026-06-17T11:44:45,67.9,5.5,231.9,15.1,0,-180.0,0,,0.004,1.0,1.00,10.75
2026-06-17T11:44:46,67.9,5.5,231.9,15.1,0,-180.0,0,,0.004,1.0,1.00,9.98
2026-06-17T11:44:47,67.9,5.5,231.9,15.1,0,-180.0,0,,0.004,1.0,1.00,9.09
2026-06-17T11:44:48,67.9,5.5,231.9,15.1,0,-180.0,0,,0.004,1.0,1.00,8.32
2026-06-17T11:44:49,67.9,5.5,231.9,15.1,0,-180.0,0,,0.004,1.0,1.00,7.42
2026-06-17T11:44:49,67.9,5.5,231.9,15.1,0,-180.0,0,,0.004,1.0,1.00,6.66
2026-06-17T11:44:50,67.9,5.5,231.9,15.1,0,-180.0,0,,0.004,1.0,1.00,5.82
2026-06-17T11:44:51,67.9,5.5,231.9,15.1,0,-180.0,0,,0.004,1.0,1.00,5.06
2026-06-17T11:44:52,67.9,5.5,231.9,15.1,0,-180.0,0,,0.004,1.0,1.00,4.22
2026-06-17T11:44:53,67.9,5.5,231.9,15.1,0,-180.0,0,,0.004,1.0,1.00,3.46
2026-06-17T11:44:53,67.9,5.5,231.9,15.1,0,-180.0,0,,0.004,1.0,1.00,2.56
2026-06-17T11:44:54,67.9,5.5,231.9,15.1,0,-180.0,0,,0.004,1.0,1.00,1.73
2026-06-17T11:44:55,67.9,5.5,231.9,15.1,0,-180.0,0,,0.004,1.0,0.00,
2026-06-17T11:44:56,67.9,5.5,231.9,15.1,0,-180.0,0,,0.004,1.0,0.00,
2026-06-17T11:44:57,67.9,5.5,231.9,15.1,0,-180.0,0,,0.000,,0.00,
2026-06-17T11:44:58,67.9,5.5,231.9,15.1,0,-180.0,0,,0.000,,0.00,
2026-06-17T11:44:58,67.9,5.5,231.9,15.1,0,-180.0,0,,0.000,,0.00,
2026-06-17T11:44:59,67.9,5.5,231.9,15.1,0,-180.0,0,,0.000,,0.00,
2026-06-17T11:45:00,67.9,5.5,231.9,15.1,0,-180.0,0,,0.000,,0.00,
2026-06-17T11:45:01,67.9,5.5,231.9,15.1,0,-180.0,0,,0.000,,0.00,
2026-06-17T11:45:02,67.9,5.5,231.9,15.1,0,-180.0,0,,0.000,,0.00,
2026-06-17T11:45:03,67.9,5.5,231.9,15.1,0,-180.0,0,,0.000,,0.00,
2026-06-17T11:45:03,67.9,5.5,231.9,15.1,0,-180.0,0,,0.000,,0.00,
2026-06-17T11:45:04,67.9,5.5,231.9,15.1,0,-180.0,0,,0.000,,0.00,
2026-06-17T11:45:05,67.9,5.5,231.9,15.1,0,-180.0,0,,0.000,,0.00,
2026-06-17T11:45:06,67.9,5.5,231.9,15.1,0,-180.0,0,,0.000,,0.00,
2026-06-17T11:45:07,67.9,5.5,231.9,15.1,0,-180.0,0,,0.000,,0.00,
2026-06-17T11:45:07,67.9,5.5,231.9,15.1,0,-180.0,0,,0.000,,0.00,
